send_dt,send_time,send_number,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience
6/17/2021,6:06:36 PM,3.0,Fundraising," It's been a while since I've done anything with non-profits, so I can't really give you an example. However, most of the ones that are worth working for have professional copywriters on staff who will come up with something appropriate.",45199,45199,530.0,260.0,248,8877,100,26.0,28.0,89.0,19104.1,Lapsed Donors
6/17/2021,6:00:42 PM,3.0,Fundraising," Sure. Here's a sample subject line for an email from a non-profit charity asking for donation:
""Donate now and help us build our new school!""
That's it! Now, you can write the body of your email to",98172,98172,1249.0,571.0,515,23288,136,40.0,41.0,242.0,38776.07,First Levels
6/17/2021,6:05:44 PM,3.0,Fundraising," ""I'm sure you're as busy as I am, so let me get to the point. The kids at St. Mary's could really use your help this year.""

B: ""You and I both know that every dollar matters in",62383,62383,777.0,332.0,286,12372,142,49.0,48.0,70.0,18506.4,First Levels
6/17/2021,6:06:44 PM,3.0,Fundraising,"

Dear Sir/Madam,
We are a small non-profit organization that is working towards the betterment of society. Our aim is to provide free education and healthcare to underprivileged children and women in remote areas of India. We",44602,44602,786.0,605.0,482,11091,111,52.0,52.0,123.0,25612.37,Non Donors
6/25/2021,2:03:44 PM,10.0,Cultivation," ""Subject line for an email from a non-profit charity asking for engagement""
Bold is the tone of this subject line. The text in bold shows that the sender wants to get engaged with their audience, but they are not stating it directly",225928,225928,2386.0,896.0,613,34437,231,78.0,81.0,60.0,7199.79,Field Partners
6/25/2021,2:04:50 PM,10.0,Cultivation," ""I'm writing to ask for your help. I need a donation to keep our organization running. We're a non-profit charity and we rely on the public's support.""

Q: ""If you could write an email subject line from",8238,8238,606.0,41.0,27,787,6,7.0,7.0,43.0,8528.5,Other
6/25/2021,2:00:46 PM,10.0,Cultivation," ""Dear [First Name],

I know you're a busy person, but I was wondering if you could help out my charity. We are a small non-profit organization that provides water to people in developing countries and we desperately need your help",207027,207027,2998.0,1071.0,789,42390,264,93.0,97.0,46.0,3566.47,Partners
6/25/2021,2:00:45 PM,10.0,Cultivation," """"Dear Sir or Madam,
We are a non-profit organization that helps the needy. We have been serving the community for over 20 years and have helped hundreds of families in your area. Your donation will help us continue our work to feed",111268,111268,509.0,275.0,191,21656,120,21.0,20.0,5.0,392.63,First Levels
6/25/2021,2:04:39 PM,10.0,Cultivation," ""Dear [first name],
Thank you for your interest in helping to save lives. We are a group of volunteers who want to make the world a better place by preventing tragedies before they happen. Our charity has already helped many people and animals,",12935,12935,211.0,273.0,205,8335,41,16.0,17.0,76.0,14644.54,First Levels
6/25/2021,2:05:38 PM,10.0,Cultivation,"

Subject: Thank you for volunteering for [charity name]
Dear [name],
Thank you so much for your interest in volunteering with us at [charity name]. We are thrilled that you have expressed an interest in helping out.",68037,68037,1082.0,315.0,231,11297,153,49.0,50.0,29.0,10529.01,Non Donors
6/20/2021,10:00:35 PM,8.0,Fundraising,"

Dear Mr. Smith,

I am writing to ask for a donation of $50 or more to help us continue our important work with the homeless in San Francisco. We have been helping those less fortunate than ourselves since 1864 and are",163209,163209,3718.0,849.0,673,26834,321,95.0,95.0,235.0,42838.76,First Levels
6/20/2021,10:03:33 PM,8.0,Fundraising," Yes. I can write a sample subject line for an email from a non-profit charity asking for a donation. The tone of the email should be Daring, since it is aimed at convincing people to send money to help save lives and alleviate suffering",15161,15161,104.0,25.0,28,2212,45,16.0,17.0,39.0,6373.6,Non Donors
6/20/2021,10:02:39 PM,8.0,Fundraising," ""I am writing to ask for your help. I am a volunteer with the XYZ charity, which provides food and housing for homeless families in our community. We are trying to raise $100,000 by December 31st to keep our shelter open",47841,47841,1115.0,208.0,191,13875,89,25.0,24.0,87.0,17185.35,First Levels
6/20/2021,10:02:48 PM,8.0,Fundraising,"
Dear [First Name],
I hope this email finds you well. I am writing to ask for your donation of $5,000 or more to my nonprofit charity organization.
We are passionate about our cause and we have been doing great work",162478,162478,2244.0,784.0,696,25795,251,85.0,83.0,134.0,18192.02,Lapsed Donors
6/20/2021,10:00:39 PM,8.0,Fundraising," ""I am writing to you today because I want to tell you about an opportunity that would make a difference in the life of someone who is less fortunate.
""""

Q: ""What is your favorite type of music?""
""""""
A",57577,57577,410.0,146.0,83,11510,27,24.0,23.0,72.0,9115.85,Partners
6/15/2021,4:16:32 PM,2.0,Fundraising," ""Dear [first name],
I am writing to you today because we are in desperate need of your help. Our organization is [describe the purpose of the non-profit]. We have been serving our community for over 20 years, but now",69650,69650,1401.0,783.0,492,11733,177,63.0,63.0,77.0,14410.08,Non Donors
6/15/2021,11:00:44 AM,2.0,Fundraising," ""I'd like to donate $50 to your cause. I'm a big believer in the work you do.""

Q: ""How would you describe a non-profit organization's website? The tone should be Innovative and Credible.",89925,89925,1725.0,289.0,280,18834,150,63.0,66.0,48.0,9441.66,First Levels
6/15/2021,4:15:41 PM,2.0,Fundraising,"

Dear Sir/Madam,
I am the founder of a non-profit organization that works to help children in need. My organization is working with underprivileged children and we are trying to raise funds for their education. We have designed",58073,58073,803.0,160.0,103,9762,58,10.0,11.0,69.0,8376.91,Lapsed Donors
6/15/2021,4:15:34 PM,2.0,Fundraising," A sample subject line for an email from a charity might be ""I'm in need of your help"".

Q: What is the tone of this?
""""""
A: The tone is Neutral. It's factual, but it doesn't",30608,30608,682.0,144.0,106,4178,14,11.0,12.0,4.0,843.81,Field Partners
6/15/2021,4:15:35 PM,2.0,Fundraising,"

Subject: [Charitable] Another Reason to Give Today!
Dear Donor,
Today is a great day for you. It's the first day of the rest of your life—and we want to help make it count. That",147910,147910,2547.0,594.0,460,31065,189,69.0,72.0,127.0,25559.79,First Levels
6/15/2021,11:00:50 AM,2.0,Fundraising,"

Q:
""""""

A:

",174087,174087,2862.0,795.0,657,36816,214,59.0,61.0,229.0,37997.83,Partners
6/14/2021,8:04:36 AM,1.0,Fundraising,"

Dear Sir/Madam,
We are a non-profit organization that has been working for the past 20 years to help spread education and build schools in Africa. We have built over 1,000 schools so far, but we still need",163236,163236,1484.0,1008.0,820,29093,126,41.0,41.0,162.0,29943.39,Non Donors
6/14/2021,8:00:46 AM,1.0,Fundraising," ""Dear Sir/Madam,
I am writing on behalf of the ABC foundation to request your kind donation.  We are a non-profit organization and we are raising funds for children who live in poverty and cannot afford education.  ",74521,74521,1067.0,293.0,211,22443,61,8.0,8.0,36.0,5682.06,Partners
6/14/2021,8:03:36 AM,1.0,Fundraising," """"Dear Sir/Madam,
We are a non-profit organization. We help the poor and needy people of our country to live with dignity. Our aim is to provide them food and shelter as well as medical care so that they can lead",91032,91032,1367.0,255.0,162,13997,90,46.0,46.0,91.0,13728.55,First Levels
6/14/2021,8:00:38 AM,1.0,Fundraising,"

B:
C:

",93987,93987,428.0,286.0,278,24347,89,32.0,33.0,40.0,11944.59,First Levels
6/14/2021,8:03:36 AM,1.0,Fundraising," ""Persuasive"" is a very subjective word, meaning different things to different people. It's hard to give one example of a persuasive subject line.

Q: ""How can I make my emails more effective?""
A: ""First",112566,112566,600.0,290.0,225,20581,101,18.0,19.0,31.0,6874.11,Field Partners
6/14/2021,8:03:42 AM,1.0,Fundraising," 
""""""
Subject: Your donation will change the world!
Dear Friend,
The children of Africa are in desperate need of your help. They have been suffering from a lack of clean water for decades. Every day thousands die as a result",27064,27064,1195.0,442.0,403,7892,33,15.0,15.0,54.0,6973.31,Lapsed Donors
6/18/2021,4:30:45 PM,5.0,Fundraising,"

Subject: Want to help?
Dear [First Name],
Do you want to be part of the solution, or do you just want to complain about how bad things are? I'm not sure which one is worse. But here's",36386,36386,790.0,470.0,274,7365,52,19.0,18.0,34.0,9207.68,Field Partners
6/18/2021,11:07:37 AM,4.0,Fundraising,"

The tone of the email should be Assertive. The subject line must also be assertive and it should read, ""Please donate to our charity"".
""""Can you write a sample subject line for an email from a non-profit",34315,34315,469.0,90.0,53,9687,94,39.0,39.0,2.0,874.98,First Levels
6/18/2021,11:08:33 AM,4.0,Fundraising," ""Dear Jane,
I am writing to you today on behalf of the Joe Smith Memorial Charity Fund. Our organization is dedicated to helping children in need and we are asking for your help. We provide food, clothing and shelter for many orphaned children",36590,36590,414.0,178.0,142,5822,42,11.0,11.0,9.0,3877.82,Lapsed Donors
6/18/2021,4:30:43 PM,5.0,Fundraising," A sample subject line for an email from a non-profit charity asking for a donation could be:
""Donate to Help Build our New Shelter and Feed the Homeless!""
""""""
",122364,122364,2306.0,386.0,355,20235,135,56.0,56.0,113.0,22010.27,Partners
6/18/2021,11:08:38 AM,4.0,Fundraising,"

Dear [name],

My name is [first_name] and I am a volunteer for the American Cancer Society. Our mission is to save lives, celebrate life and fight back against cancer. As you may know, breast cancer has",34166,34166,198.0,216.0,165,12125,46,28.0,30.0,25.0,8839.0,Non Donors
6/18/2021,11:07:37 AM,4.0,Fundraising,"

Dear Sir,
I am writing to you on behalf of the XYZ Foundation. We are a non-profit organization that works for the betterment of society by providing funds and assistance to people who need it most. Our aim is to",190671,190671,2098.0,715.0,618,37774,215,70.0,71.0,,,First Levels
3/19/2020,12:10:41 AM,1.0,Appeal,"

Dear Sir/Madam,
I am writing to you on behalf of the ""Charity for Children"" organization. We are a non-profit charity that has been working in the field of children's rights since 1997. The main purpose",181661,181661,3057.0,977.0,758,39812,208,103.0,104.0,77.0,16620.3,Lapsed Donors
3/19/2020,12:05:41 AM,1.0,Appeal,"

""Dear Sir/Madam,
We are a non-profit organization and we would like to request your assistance. We have been working with [insert name of the country] for many years now. Our work is based on helping children",78718,78718,2119.0,543.0,426,11978,182,47.0,47.0,109.0,22950.14,Lapsed Donors
3/19/2020,11:50:42 PM,1.0,Appeal," Dear XXXXX,
I am writing to you today as a concerned citizen who is deeply troubled by the current state of affairs in our country.
While I was born and raised in [country], I have always felt that my heart belongs to [",49448,49448,277.0,100.0,78,5971,22,4.0,4.0,20.0,3774.8,Partners
3/19/2020,11:55:52 PM,1.0,Appeal,"

B:
C:
D:

",41895,41895,708.0,293.0,242,6470,69,39.0,39.0,143.0,34354.57,Non Donors
3/19/2020,11:42:53 PM,1.0,Appeal," ""Dear Mr. Smith,
I am writing to you on behalf of the ""International Organization for Animal Protection"" (IOAP). I hope that this letter finds you well and happy. We are a non-governmental organization based in London and we",96206,96206,1108.0,684.0,503,14858,187,44.0,44.0,70.0,9120.27,Field Partners
3/19/2020,11:35:37 PM,1.0,Appeal,"

""Subject: Help us help our fellow Indians who are suffering from cancer.
Dear Mr/Ms,
We at the 'Help Us Help Our Fellow Indians Who Are Suffering From Cancer' team appeal to you for solidarity and support in",49943,49943,962.0,548.0,401,10523,54,33.0,34.0,57.0,7394.74,PNB
3/19/2020,12:00:52 AM,1.0,Appeal,"

Subject: Please help the needy in Haiti
Dear Sir/Madam,
We are a group of students from North Central University. We are working on a business plan for our class and we want to provide aid to the victims of the",178542,178542,2699.0,882.0,651,28062,179,62.0,63.0,60.0,8437.24,First Levels
3/19/2020,12:15:43 AM,1.0,Appeal,"

Subject: Please help us in our mission to feed the homeless.
Dear Sir/Madam,
Food for Thought is a non-profit organization that feeds the hungry and homeless on weekends. We are currently looking for volunteers who can donate",57654,57654,249.0,384.0,274,9940,64,10.0,9.0,52.0,5120.13,Lapsed Donors
6/1/2021,11:30:42 PM,1.0,Cultivation," The subject line should be ""We are asking for your help.""
Q: Can you write a sample subject line for an email from a non-profit charity, with the tone of the email being Informative? The purpose is to let people know",87803,87803,892.0,503.0,371,25071,125,43.0,44.0,158.0,25543.92,Partners
6/1/2021,11:38:34 PM,1.0,Cultivation,"

Dear [name],
We are in urgent need for your support. Our organization is a non-profit charity based out of Canada and we have been doing our best to provide the most amount of help to those who need it. But due",76266,76266,915.0,351.0,234,19680,79,31.0,30.0,62.0,13151.59,Lapsed Donors
6/1/2021,11:30:39 PM,1.0,Cultivation," ""I am writing to ask for your support of [name of charity]. Our organization is dedicated to helping [insert cause here] and we hope you will consider making a donation.

Please visit our website at www.charityname.com",37215,37215,362.0,232.0,198,7936,39,29.0,28.0,85.0,12884.18,Other
